date,mestska_cast,POP_R,POP_V,POP_A,POP_P,POP_C,POP_E,POP_O,POP_S,POP_CELKEM,CELKEM_PS,PS_ZPS,RES_PS,MIX_PS,VIS_PS,OTH_PS,RES_PS_ZPS,MIX_PS_ZPS,VIS_PS_ZPS,OTH_PS_ZPS,POCINVST,PA_cnt,IB_cnt
2021-07-01,P05,9991.0,174.0,1118.0,100.0,0.0,95.0,0.0,2728.0,14208.0,14407.0,13790.0,9593.0,4712.0,102.0,0.0,9288.0,4415.0,87.0,0.0,208.0,105.0,3.0
2021-07-01,P06,20525.0,233.0,1420.0,129.0,0.0,140.0,1.0,6745.0,29199.0,27718.0,26637.0,18825.0,8888.0,5.0,0.0,18271.0,8361.0,5.0,0.0,274.0,195.0,10.0
2021-07-01,P07,9070.0,90.0,704.0,101.0,0.0,43.0,0.0,2145.0,12154.0,9720.0,9297.0,6947.0,2202.0,569.0,2.0,6605.0,2142.0,550.0,0.0,101.0,69.0,25.0
2021-07-01,P08,11210.0,122.0,764.0,111.0,0.0,99.0,8.0,4117.0,16432.0,15334.0,14754.0,9913.0,5312.0,109.0,0.0,9618.0,5042.0,94.0,0.0,181.0,83.0,17.0
2021-07-01,P09,8725.0,174.0,577.0,94.0,0.0,20.0,151.0,2450.0,12191.0,10627.0,10247.0,0.0,10627.0,0.0,0.0,0.0,10247.0,0.0,0.0,94.0,53.0,61.0
2021-07-01,P10,20952.0,575.0,1716.0,263.0,0.0,22.0,5.0,5619.0,29152.0,25497.0,24751.0,18202.0,7169.0,126.0,0.0,17714.0,6933.0,104.0,0.0,137.0,91.0,21.0
2021-07-01,P18,3166.0,63.0,153.0,36.0,0.0,2.0,47.0,802.0,4269.0,3505.0,3401.0,0.0,3505.0,0.0,0.0,0.0,3401.0,0.0,0.0,31.0,5.0,16.0
2021-08-01,P01,5502.0,106.0,2562.0,1186.0,0.0,170.0,179.0,1777.0,11482.0,8586.0,7960.0,6562.0,2024.0,0.0,0.0,6102.0,1858.0,0.0,0.0,188.0,87.0,0.0
2021-08-01,P02,9897.0,110.0,1453.0,213.0,0.0,104.0,68.0,2571.0,14418.0,12015.0,11379.0,8308.0,3707.0,0.0,0.0,7913.0,3466.0,0.0,0.0,118.0,113.0,0.0
2021-08-01,P03,14252.0,152.0,957.0,184.0,0.0,78.0,0.0,3737.0,19360.0,15079.0,14484.0,11671.0,3408.0,0.0,0.0,11205.0,3279.0,0.0,0.0,175.0,102.0,10.0
2021-08-01,P04,17089.0,211.0,1283.0,266.0,0.0,155.0,0.0,5066.0,24072.0,22587.0,21756.0,13436.0,8948.0,203.0,0.0,12966.0,8602.0,188.0,0.0,232.0,183.0,0.0
2021-08-01,P05,10090.0,184.0,1121.0,120.0,0.0,90.0,0.0,2746.0,14353.0,14405.0,13787.0,9591.0,4712.0,102.0,0.0,9285.0,4415.0,87.0,0.0,208.0,105.0,3.0
2021-08-01,P06,20649.0,231.0,1448.0,132.0,0.0,134.0,1.0,6814.0,29415.0,27720.0,26638.0,18827.0,8888.0,5.0,0.0,18273.0,8360.0,5.0,0.0,273.0,195.0,10.0
2021-08-01,P07,9142.0,84.0,703.0,97.0,0.0,42.0,0.0,2171.0,12240.0,9690.0,9273.0,6935.0,2195.0,558.0,2.0,6599.0,2135.0,539.0,0.0,99.0,68.0,25.0
2021-08-01,P08,11298.0,121.0,772.0,113.0,0.0,96.0,8.0,4130.0,16539.0,15334.0,14753.0,9913.0,5312.0,109.0,0.0,9618.0,5041.0,94.0,0.0,181.0,83.0,17.0
2021-08-01,P09,8877.0,180.0,578.0,93.0,0.0,19.0,153.0,2478.0,12378.0,10618.0,10237.0,0.0,10618.0,0.0,0.0,0.0,10237.0,0.0,0.0,95.0,53.0,61.0
2021-08-01,P10,20634.0,558.0,1706.0,261.0,0.0,20.0,6.0,5547.0,28732.0,25486.0,24739.0,18192.0,7168.0,126.0,0.0,17703.0,6932.0,104.0,0.0,137.0,91.0,21.0
2021-08-01,P18,3226.0,61.0,154.0,36.0,0.0,2.0,47.0,816.0,4342.0,3504.0,3400.0,0.0,3504.0,0.0,0.0,0.0,3400.0,0.0,0.0,31.0,6.0,15.0
2021-09-01,P01,5531.0,110.0,2599.0,1141.0,0.0,167.0,178.0,1796.0,11522.0,8576.0,7947.0,6554.0,2022.0,0.0,0.0,6094.0,1853.0,0.0,0.0,188.0,87.0,0.0
2021-09-01,P02,9982.0,109.0,1486.0,232.0,0.0,100.0,69.0,2607.0,14586.0,11986.0,11347.0,8308.0,3678.0,0.0,0.0,7914.0,3433.0,0.0,0.0,121.0,113.0,0.0
2021-09-01,P03,14313.0,158.0,990.0,174.0,0.0,77.0,0.0,3775.0,19487.0,15116.0,14518.0,11681.0,3435.0,0.0,0.0,11214.0,3304.0,0.0,0.0,177.0,102.0,10.0
2021-09-01,P04,17264.0,212.0,1277.0,269.0,0.0,149.0,0.0,5114.0,24287.0,22614.0,21781.0,13435.0,8976.0,203.0,0.0,12966.0,8627.0,188.0,0.0,231.0,183.0,0.0
2021-09-01,P05,10215.0,185.0,1135.0,121.0,0.0,88.0,0.0,2767.0,14513.0,14404.0,13785.0,9590.0,4712.0,102.0,0.0,9284.0,4414.0,87.0,0.0,208.0,105.0,3.0
2021-09-01,P06,20866.0,237.0,1466.0,125.0,0.0,125.0,1.0,6851.0,29676.0,27720.0,26636.0,18827.0,8888.0,5.0,0.0,18271.0,8360.0,5.0,0.0,273.0,195.0,10.0
2021-09-01,P07,9234.0,93.0,729.0,94.0,0.0,36.0,0.0,2190.0,12377.0,9688.0,9266.0,6935.0,2193.0,558.0,2.0,6595.0,2133.0,538.0,0.0,99.0,68.0,25.0
2021-09-01,P08,11386.0,126.0,786.0,113.0,0.0,91.0,8.0,4143.0,16654.0,15339.0,14760.0,9913.0,5317.0,109.0,0.0,9618.0,5048.0,94.0,0.0,181.0,83.0,17.0
2021-09-01,P09,9003.0,183.0,593.0,94.0,0.0,18.0,159.0,2502.0,12552.0,10622.0,10242.0,0.0,10622.0,0.0,0.0,0.0,10242.0,0.0,0.0,95.0,53.0,61.0
2021-09-01,P10,20917.0,567.0,1717.0,258.0,0.0,17.0,7.0,5587.0,29070.0,25468.0,24717.0,18185.0,7157.0,126.0,0.0,17693.0,6920.0,104.0,0.0,138.0,91.0,21.0
2021-09-01,P18,3278.0,62.0,155.0,35.0,0.0,2.0,47.0,820.0,4399.0,3611.0,3506.0,0.0,3611.0,0.0,0.0,0.0,3506.0,0.0,0.0,31.0,6.0,15.0
2021-10-01,P01,5600.0,107.0,2631.0,1163.0,0.0,155.0,180.0,1804.0,11640.0,8577.0,7941.0,6555.0,2022.0,0.0,0.0,6088.0,1853.0,0.0,0.0,188.0,87.0,0.0
2021-10-01,P02,10018.0,109.0,1514.0,233.0,0.0,93.0,69.0,2616.0,14653.0,11981.0,11345.0,8303.0,3678.0,0.0,0.0,7912.0,3433.0,0.0,0.0,120.0,113.0,0.0
2021-10-01,P03,14350.0,168.0,1001.0,172.0,0.0,72.0,0.0,3764.0,19527.0,15100.0,14502.0,11675.0,3425.0,0.0,0.0,11208.0,3294.0,0.0,0.0,177.0,102.0,10.0
2021-10-01,P04,17371.0,209.0,1286.0,265.0,0.0,145.0,0.0,5155.0,24433.0,22624.0,21791.0,13434.0,8987.0,203.0,0.0,12967.0,8636.0,188.0,0.0,231.0,183.0,0.0
2021-10-01,P05,10087.0,184.0,1127.0,117.0,0.0,80.0,0.0,2746.0,14344.0,14404.0,13785.0,9590.0,4712.0,102.0,0.0,9284.0,4414.0,87.0,0.0,208.0,105.0,3.0
2021-10-01,P06,20560.0,238.0,1468.0,126.0,0.0,122.0,1.0,6745.0,29265.0,27726.0,26639.0,18833.0,8888.0,5.0,0.0,18274.0,8360.0,5.0,0.0,273.0,195.0,10.0
2021-10-01,P07,9236.0,93.0,739.0,99.0,0.0,33.0,0.0,2195.0,12396.0,9685.0,9264.0,6932.0,2193.0,558.0,2.0,6593.0,2133.0,538.0,0.0,99.0,68.0,25.0
2021-10-01,P08,11390.0,128.0,785.0,111.0,0.0,87.0,8.0,4154.0,16664.0,15339.0,14759.0,9913.0,5317.0,109.0,0.0,9617.0,5048.0,94.0,0.0,181.0,83.0,17.0
2021-10-01,P09,9049.0,169.0,590.0,94.0,0.0,18.0,159.0,2525.0,12604.0,10613.0,10234.0,0.0,10613.0,0.0,0.0,0.0,10234.0,0.0,0.0,93.0,53.0,61.0
2021-10-01,P10,20819.0,536.0,1723.0,258.0,0.0,16.0,6.0,5608.0,28966.0,25477.0,24725.0,18194.0,7157.0,126.0,0.0,17700.0,6921.0,104.0,0.0,138.0,91.0,21.0
2021-10-01,P18,3285.0,58.0,152.0,34.0,0.0,2.0,47.0,831.0,4409.0,3611.0,3507.0,0.0,3611.0,0.0,0.0,0.0,3507.0,0.0,0.0,31.0,6.0,15.0
2021-11-01,P01,5616.0,110.0,2661.0,1068.0,0.0,147.0,182.0,1811.0,11595.0,8576.0,7940.0,6554.0,2022.0,0.0,0.0,6087.0,1853.0,0.0,0.0,188.0,87.0,0.0
2021-11-01,P02,10010.0,110.0,1553.0,226.0,0.0,84.0,70.0,2621.0,14675.0,11980.0,11342.0,8302.0,3678.0,0.0,0.0,7912.0,3430.0,0.0,0.0,120.0,113.0,0.0
2021-11-01,P03,14394.0,161.0,1002.0,168.0,0.0,69.0,0.0,3749.0,19543.0,15079.0,14482.0,11670.0,3409.0,0.0,0.0,11204.0,3278.0,0.0,0.0,176.0,103.0,11.0
2021-11-01,P04,17521.0,206.0,1306.0,267.0,0.0,142.0,0.0,5182.0,24628.0,22605.0,21775.0,13423.0,8979.0,203.0,0.0,12959.0,8628.0,188.0,0.0,231.0,183.0,0.0
2021-11-01,P05,10143.0,181.0,1146.0,116.0,0.0,80.0,0.0,2770.0,14439.0,14404.0,13785.0,9590.0,4712.0,102.0,0.0,9284.0,4414.0,87.0,0.0,208.0,105.0,3.0
2021-11-01,P06,20779.0,236.0,1495.0,162.0,0.0,121.0,1.0,6762.0,29561.0,28412.0,27312.0,19456.0,8946.0,5.0,5.0,18890.0,8417.0,5.0,0.0,276.0,197.0,11.0
2021-11-01,P07,9242.0,94.0,746.0,97.0,0.0,35.0,0.0,2211.0,12426.0,9685.0,9262.0,6932.0,2193.0,558.0,2.0,6592.0,2132.0,538.0,0.0,99.0,68.0,25.0
2021-11-01,P08,11179.0,125.0,772.0,113.0,0.0,86.0,8.0,4066.0,16350.0,15339.0,14756.0,9913.0,5317.0,109.0,0.0,9618.0,5044.0,94.0,0.0,181.0,85.0,17.0
2021-11-01,P09,9155.0,173.0,598.0,93.0,0.0,18.0,159.0,2538.0,12734.0,10641.0,10265.0,0.0,10641.0,0.0,0.0,0.0,10265.0,0.0,0.0,93.0,53.0,61.0
2021-11-01,P10,20859.0,539.0,1743.0,256.0,0.0,16.0,8.0,5689.0,29110.0,25477.0,24726.0,18194.0,7157.0,126.0,0.0,17701.0,6921.0,104.0,0.0,138.0,91.0,21.0
2021-11-01,P18,3321.0,61.0,151.0,34.0,0.0,2.0,47.0,834.0,4450.0,3611.0,3507.0,0.0,3611.0,0.0,0.0,0.0,3507.0,0.0,0.0,31.0,6.0,15.0
2021-12-01,P01,5595.0,111.0,2632.0,1094.0,0.0,147.0,183.0,1811.0,11573.0,8578.0,7934.0,6553.0,2025.0,0.0,0.0,6086.0,1848.0,0.0,0.0,188.0,87.0,0.0
2021-12-01,P02,10048.0,106.0,1553.0,218.0,0.0,80.0,70.0,2608.0,14684.0,11960.0,11328.0,8282.0,3678.0,0.0,0.0,7898.0,3430.0,0.0,0.0,119.0,113.0,0.0
2021-12-01,P03,14400.0,154.0,989.0,155.0,0.0,59.0,0.0,3748.0,19505.0,15069.0,14473.0,11660.0,3409.0,0.0,0.0,11195.0,3278.0,0.0,0.0,176.0,103.0,11.0
2021-12-01,P04,17537.0,206.0,1294.0,267.0,0.0,137.0,0.0,5176.0,24621.0,22600.0,21769.0,13418.0,8979.0,203.0,0.0,12953.0,8628.0,188.0,0.0,231.0,183.0,0.0
2021-12-01,P05,10279.0,182.0,1142.0,114.0,0.0,82.0,0.0,2818.0,14620.0,14404.0,13789.0,9590.0,4712.0,102.0,0.0,9284.0,4418.0,87.0,0.0,208.0,105.0,3.0
2021-12-01,P06,20838.0,234.0,1490.0,164.0,0.0,117.0,1.0,6776.0,29625.0,28412.0,27312.0,19456.0,8946.0,5.0,5.0,18890.0,8417.0,5.0,0.0,276.0,197.0,11.0
2021-12-01,P07,9244.0,94.0,744.0,90.0,0.0,34.0,0.0,2202.0,12409.0,9685.0,9261.0,6932.0,2193.0,558.0,2.0,6592.0,2131.0,538.0,0.0,99.0,68.0,25.0
2021-12-01,P08,11175.0,128.0,766.0,105.0,0.0,83.0,8.0,4060.0,16326.0,15340.0,14754.0,9913.0,5317.0,110.0,0.0,9619.0,5044.0,91.0,0.0,181.0,85.0,17.0
2021-12-01,P09,9236.0,176.0,591.0,95.0,0.0,18.0,160.0,2544.0,12820.0,10642.0,10265.0,0.0,10642.0,0.0,0.0,0.0,10265.0,0.0,0.0,93.0,53.0,61.0
2021-12-01,P10,21073.0,543.0,1763.0,245.0,0.0,16.0,8.0,5739.0,29387.0,25475.0,24724.0,18192.0,7157.0,126.0,0.0,17699.0,6921.0,104.0,0.0,138.0,91.0,21.0
2021-12-01,P18,3349.0,62.0,154.0,32.0,0.0,2.0,47.0,837.0,4483.0,3611.0,3507.0,0.0,3611.0,0.0,0.0,0.0,3507.0,0.0,0.0,31.0,6.0,15.0
2022-01-01,P01,5594.0,116.0,2646.0,1029.0,0.0,144.0,183.0,1848.0,11560.0,8532.0,7889.0,6552.0,1980.0,0.0,0.0,6086.0,1803.0,0.0,0.0,188.0,87.0,0.0
2022-01-01,P02,10052.0,103.0,1568.0,204.0,0.0,79.0,71.0,2626.0,14704.0,11956.0,11324.0,8278.0,3678.0,0.0,0.0,7894.0,3430.0,0.0,0.0,119.0,113.0,0.0
2022-01-01,P03,14379.0,157.0,1030.0,151.0,0.0,55.0,0.0,3745.0,19517.0,15058.0,14468.0,11649.0,3409.0,0.0,0.0,11189.0,3279.0,0.0,0.0,176.0,103.0,11.0
2022-01-01,P04,17322.0,208.0,1292.0,266.0,0.0,131.0,0.0,5156.0,24379.0,22599.0,21773.0,13418.0,8978.0,203.0,0.0,12955.0,8630.0,188.0,0.0,230.0,184.0,0.0
2022-01-01,P05,10402.0,181.0,1151.0,105.0,0.0,80.0,1.0,2864.0,14787.0,14404.0,13788.0,9590.0,4712.0,102.0,0.0,9283.0,4418.0,87.0,0.0,208.0,96.0,12.0
2022-01-01,P06,20811.0,235.0,1506.0,161.0,0.0,111.0,1.0,6822.0,29652.0,28412.0,27308.0,19456.0,8946.0,5.0,5.0,18887.0,8416.0,5.0,0.0,276.0,197.0,11.0
2022-01-01,P07,9220.0,100.0,755.0,93.0,0.0,33.0,0.0,2206.0,12408.0,9688.0,9261.0,6934.0,2194.0,558.0,2.0,6592.0,2131.0,538.0,0.0,99.0,68.0,25.0
2022-01-01,P08,11185.0,129.0,783.0,104.0,0.0,83.0,9.0,4052.0,16346.0,15340.0,14753.0,9913.0,5317.0,110.0,0.0,9618.0,5044.0,91.0,0.0,181.0,85.0,17.0
2022-01-01,P09,9316.0,173.0,605.0,97.0,0.0,17.0,155.0,2531.0,12894.0,10640.0,10259.0,0.0,10640.0,0.0,0.0,0.0,10259.0,0.0,0.0,93.0,53.0,61.0
2022-01-01,P10,21159.0,538.0,1776.0,254.0,0.0,15.0,8.0,5821.0,29571.0,25476.0,24731.0,18192.0,7158.0,126.0,0.0,17711.0,6916.0,104.0,0.0,138.0,91.0,21.0
2022-01-01,P18,3363.0,63.0,153.0,34.0,0.0,2.0,47.0,838.0,4500.0,3611.0,3507.0,0.0,3611.0,0.0,0.0,0.0,3507.0,0.0,0.0,31.0,6.0,15.0
2022-02-01,P01,5630.0,113.0,2670.0,1107.0,0.0,135.0,183.0,1824.0,11662.0,8530.0,7882.0,6550.0,1980.0,0.0,0.0,6079.0,1803.0,0.0,0.0,189.0,87.0,0.0
2022-02-01,P02,10083.0,107.0,1589.0,226.0,0.0,77.0,70.0,2616.0,14769.0,11957.0,11327.0,8278.0,3679.0,0.0,0.0,7898.0,3429.0,0.0,0.0,119.0,113.0,0.0
2022-02-01,P03,14466.0,154.0,1036.0,152.0,0.0,53.0,0.0,3765.0,19626.0,15055.0,14464.0,11646.0,3409.0,0.0,0.0,11185.0,3279.0,0.0,0.0,174.0,103.0,11.0
2022-02-01,P04,17386.0,208.0,1307.0,273.0,0.0,128.0,0.0,5196.0,24502.0,22598.0,21774.0,13417.0,8978.0,203.0,0.0,12956.0,8630.0,188.0,0.0,230.0,184.0,0.0
2022-02-01,P05,14008.0,261.0,1363.0,130.0,0.0,79.0,1.0,3639.0,19484.0,20174.0,19399.0,10523.0,9506.0,145.0,0.0,10209.0,9074.0,116.0,0.0,226.0,104.0,35.0
2022-02-01,P06,20871.0,236.0,1527.0,177.0,0.0,110.0,1.0,6857.0,29784.0,28412.0,27308.0,19446.0,8956.0,5.0,5.0,18878.0,8425.0,5.0,0.0,276.0,197.0,11.0
2022-02-01,P07,9268.0,101.0,760.0,93.0,0.0,32.0,0.0,2216.0,12471.0,9694.0,9254.0,6933.0,2198.0,558.0,5.0,6592.0,2126.0,536.0,0.0,99.0,68.0,25.0
2022-02-01,P08,11235.0,132.0,795.0,105.0,0.0,79.0,10.0,4047.0,16404.0,15342.0,14758.0,9913.0,5319.0,110.0,0.0,9621.0,5046.0,91.0,0.0,181.0,85.0,17.0
2022-02-01,P09,9397.0,174.0,612.0,99.0,0.0,17.0,162.0,2548.0,13009.0,10642.0,10258.0,0.0,10642.0,0.0,0.0,0.0,10258.0,0.0,0.0,93.0,53.0,61.0
2022-02-01,P10,21293.0,542.0,1827.0,255.0,0.0,17.0,9.0,5887.0,29830.0,25435.0,24694.0,18191.0,7118.0,126.0,0.0,17714.0,6876.0,104.0,0.0,140.0,91.0,21.0
2022-02-01,P18,3403.0,63.0,155.0,34.0,0.0,2.0,47.0,838.0,4542.0,3611.0,3507.0,0.0,3611.0,0.0,0.0,0.0,3507.0,0.0,0.0,31.0,6.0,15.0
2022-03-01,P01,5659.0,114.0,2687.0,1161.0,0.0,128.0,181.0,1826.0,11756.0,8547.0,7896.0,6567.0,1980.0,0.0,0.0,6093.0,1803.0,0.0,0.0,189.0,87.0,0.0
2022-03-01,P02,10093.0,107.0,1602.0,234.0,0.0,76.0,69.0,2620.0,14802.0,11956.0,11329.0,8279.0,3677.0,0.0,0.0,7902.0,3427.0,0.0,0.0,119.0,113.0,0.0
2022-03-01,P03,14526.0,156.0,1034.0,155.0,0.0,50.0,0.0,3785.0,19706.0,15012.0,14413.0,11663.0,3349.0,0.0,0.0,11196.0,3217.0,0.0,0.0,175.0,103.0,11.0
2022-03-01,P04,17536.0,211.0,1333.0,272.0,0.0,123.0,0.0,5236.0,24715.0,22598.0,21773.0,13417.0,8978.0,203.0,0.0,12954.0,8631.0,188.0,0.0,230.0,184.0,0.0
2022-03-01,P05,13994.0,268.0,1339.0,138.0,0.0,75.0,1.0,3651.0,19469.0,20177.0,19404.0,10526.0,9506.0,145.0,0.0,10214.0,9074.0,116.0,0.0,226.0,104.0,35.0
2022-03-01,P06,21043.0,238.0,1547.0,170.0,0.0,108.0,1.0,6894.0,30006.0,28401.0,27296.0,19436.0,8955.0,5.0,5.0,18867.0,8424.0,5.0,0.0,275.0,197.0,11.0
2022-03-01,P07,9304.0,98.0,756.0,94.0,0.0,30.0,0.0,2220.0,12503.0,9683.0,9240.0,6931.0,2195.0,552.0,5.0,6587.0,2123.0,530.0,0.0,99.0,68.0,25.0
2022-03-01,P08,11286.0,132.0,816.0,108.0,0.0,75.0,10.0,4063.0,16491.0,15349.0,14766.0,9913.0,5326.0,110.0,0.0,9622.0,5053.0,91.0,0.0,181.0,85.0,17.0
2022-03-01,P09,9288.0,169.0,607.0,108.0,0.0,15.0,167.0,2521.0,12875.0,10652.0,10268.0,0.0,10652.0,0.0,0.0,0.0,10268.0,0.0,0.0,93.0,53.0,60.0
2022-03-01,P10,21514.0,553.0,1831.0,248.0,0.0,16.0,9.0,5939.0,30110.0,25450.0,24714.0,18191.0,7133.0,126.0,0.0,17718.0,6892.0,104.0,0.0,140.0,91.0,21.0
2022-03-01,P18,3454.0,63.0,161.0,37.0,0.0,2.0,50.0,844.0,4611.0,3611.0,3506.0,0.0,3611.0,0.0,0.0,0.0,3506.0,0.0,0.0,31.0,6.0,15.0
2022-04-01,P01,5652.0,118.0,2671.0,1209.0,0.0,125.0,181.0,1826.0,11782.0,8534.0,7887.0,6553.0,1981.0,0.0,0.0,6083.0,1804.0,0.0,0.0,191.0,87.0,0.0
2022-04-01,P02,10133.0,107.0,1598.0,224.0,0.0,76.0,70.0,2633.0,14842.0,11964.0,11337.0,8287.0,3677.0,0.0,0.0,7910.0,3427.0,0.0,0.0,119.0,113.0,0.0
2022-04-01,P03,14591.0,161.0,1035.0,162.0,0.0,47.0,0.0,3804.0,19800.0,15012.0,14414.0,11663.0,3349.0,0.0,0.0,11197.0,3217.0,0.0,0.0,174.0,103.0,11.0
2022-04-01,P04,17614.0,212.0,1335.0,276.0,0.0,116.0,0.0,5261.0,24818.0,22550.0,21727.0,13414.0,8933.0,203.0,0.0,12952.0,8587.0,188.0,0.0,230.0,185.0,0.0
2022-04-01,P05,14390.0,279.0,1387.0,140.0,0.0,76.0,1.0,3737.0,20013.0,20405.0,19629.0,10533.0,9727.0,145.0,0.0,10220.0,9293.0,116.0,0.0,226.0,103.0,35.0
2022-04-01,P06,21081.0,246.0,1553.0,170.0,0.0,106.0,1.0,6923.0,30085.0,28402.0,27291.0,19412.0,8980.0,5.0,5.0,18838.0,8448.0,5.0,0.0,274.0,197.0,11.0
2022-04-01,P07,9343.0,97.0,762.0,96.0,0.0,29.0,0.0,2238.0,12566.0,9681.0,9239.0,6929.0,2195.0,552.0,5.0,6586.0,2123.0,530.0,0.0,99.0,67.0,25.0
2022-04-01,P08,11277.0,138.0,818.0,132.0,0.0,74.0,10.0,4079.0,16529.0,15349.0,14769.0,9913.0,5326.0,110.0,0.0,9623.0,5055.0,91.0,0.0,181.0,85.0,17.0
2022-04-01,P09,8771.0,160.0,588.0,95.0,0.0,13.0,161.0,2404.0,12192.0,10639.0,10261.0,0.0,10639.0,0.0,0.0,0.0,10261.0,0.0,0.0,93.0,53.0,60.0
2022-04-01,P10,21657.0,552.0,1856.0,247.0,0.0,16.0,9.0,5981.0,30318.0,25475.0,24737.0,18190.0,7159.0,126.0,0.0,17716.0,6917.0,104.0,0.0,141.0,91.0,21.0
2022-04-01,P18,3124.0,53.0,144.0,36.0,0.0,2.0,45.0,815.0,4219.0,3606.0,3501.0,0.0,3606.0,0.0,0.0,0.0,3501.0,0.0,0.0,31.0,6.0,15.0
2022-05-01,P01,5665.0,117.0,2656.0,1286.0,0.0,124.0,181.0,1837.0,11866.0,8515.0,7865.0,6562.0,1953.0,0.0,0.0,6090.0,1775.0,0.0,0.0,192.0,86.0,0.0
2022-05-01,P02,10149.0,105.0,1601.0,228.0,0.0,74.0,67.0,2636.0,14861.0,11964.0,11337.0,8287.0,3677.0,0.0,0.0,7911.0,3426.0,0.0,0.0,119.0,113.0,0.0
2022-05-01,P03,14569.0,161.0,1027.0,170.0,0.0,46.0,0.0,3779.0,19752.0,15012.0,14415.0,11663.0,3349.0,0.0,0.0,11198.0,3217.0,0.0,0.0,174.0,103.0,11.0
2022-05-01,P04,17678.0,211.0,1335.0,283.0,0.0,113.0,0.0,5282.0,24906.0,22549.0,21726.0,13412.0,8934.0,203.0,0.0,12951.0,8587.0,188.0,0.0,230.0,185.0,0.0
2022-05-01,P05,14499.0,280.0,1395.0,143.0,0.0,72.0,1.0,3781.0,20174.0,20404.0,19628.0,10532.0,9727.0,145.0,0.0,10219.0,9293.0,116.0,0.0,226.0,103.0,35.0
2022-05-01,P06,21177.0,248.0,1559.0,174.0,0.0,104.0,1.0,6981.0,30249.0,28402.0,27287.0,19412.0,8980.0,5.0,5.0,18835.0,8447.0,5.0,0.0,274.0,197.0,11.0
2022-05-01,P07,9296.0,101.0,747.0,96.0,0.0,26.0,0.0,2243.0,12510.0,9681.0,9239.0,6929.0,2195.0,552.0,5.0,6586.0,2123.0,530.0,0.0,101.0,67.0,25.0
2022-05-01,P08,11305.0,138.0,818.0,133.0,0.0,70.0,10.0,4108.0,16583.0,15349.0,14767.0,9913.0,5326.0,110.0,0.0,9621.0,5055.0,91.0,0.0,181.0,85.0,17.0
2022-05-01,P09,8878.0,155.0,596.0,104.0,0.0,11.0,158.0,2427.0,12329.0,10637.0,10259.0,0.0,10637.0,0.0,0.0,0.0,10259.0,0.0,0.0,93.0,53.0,60.0
2022-05-01,P10,21826.0,553.0,1854.0,249.0,0.0,15.0,8.0,6022.0,30527.0,25472.0,24732.0,18188.0,7158.0,126.0,0.0,17714.0,6914.0,104.0,0.0,143.0,91.0,21.0
2022-05-01,P18,3175.0,50.0,146.0,33.0,0.0,1.0,45.0,819.0,4269.0,3603.0,3498.0,0.0,3603.0,0.0,0.0,0.0,3498.0,0.0,0.0,31.0,6.0,15.0
2022-06-01,P01,5658.0,116.0,2657.0,1257.0,0.0,112.0,181.0,1845.0,11826.0,9103.0,7855.0,6982.0,2027.0,0.0,94.0,6080.0,1775.0,0.0,0.0,213.0,86.0,0.0
2022-06-01,P02,10169.0,104.0,1592.0,224.0,0.0,72.0,74.0,2643.0,14879.0,12135.0,11331.0,8332.0,3739.0,0.0,64.0,7910.0,3421.0,0.0,0.0,131.0,113.0,0.0
2022-06-01,P03,14562.0,161.0,1039.0,161.0,0.0,42.0,0.0,3782.0,19747.0,15111.0,14419.0,11747.0,3364.0,0.0,0.0,11200.0,3219.0,0.0,0.0,183.0,103.0,11.0
2022-06-01,P04,17749.0,206.0,1323.0,278.0,0.0,110.0,0.0,5286.0,24956.0,22788.0,21741.0,13511.0,9042.0,225.0,10.0,12966.0,8587.0,188.0,0.0,257.0,185.0,0.0
2022-06-01,P05,14659.0,280.0,1407.0,143.0,0.0,73.0,1.0,3801.0,20367.0,20535.0,19623.0,10550.0,9804.0,166.0,15.0,10219.0,9288.0,116.0,0.0,241.0,103.0,35.0
2022-06-01,P06,21268.0,248.0,1555.0,178.0,0.0,103.0,1.0,7017.0,30375.0,28617.0,27279.0,19534.0,9025.0,5.0,53.0,18846.0,8428.0,5.0,0.0,303.0,196.0,11.0
2022-06-01,P07,9280.0,102.0,745.0,96.0,0.0,27.0,0.0,2233.0,12484.0,9775.0,9236.0,6981.0,2205.0,579.0,10.0,6584.0,2122.0,530.0,0.0,102.0,67.0,25.0
2022-06-01,P08,11391.0,138.0,843.0,136.0,0.0,70.0,9.0,4119.0,16707.0,15544.0,14758.0,9983.0,5364.0,113.0,84.0,9622.0,5045.0,91.0,0.0,200.0,85.0,17.0
2022-06-01,P09,8964.0,159.0,611.0,105.0,0.0,9.0,159.0,2454.0,12461.0,10709.0,10258.0,0.0,10706.0,0.0,3.0,0.0,10258.0,0.0,0.0,97.0,53.0,60.0
2022-06-01,P10,21945.0,551.0,1871.0,245.0,0.0,15.0,10.0,6046.0,30683.0,25598.0,24719.0,18201.0,7193.0,140.0,64.0,17707.0,6908.0,104.0,0.0,158.0,91.0,21.0
2022-06-01,P18,3220.0,55.0,148.0,33.0,0.0,1.0,45.0,821.0,4323.0,3619.0,3488.0,0.0,3619.0,0.0,0.0,0.0,3488.0,0.0,0.0,31.0,6.0,15.0
