Season	Oblast	POP_R	POP_V	POP_A	POP_P	POP_C	POP_E	POP_O	POP_S	XSUM
P00202501	P01	5510	130	3271	13	0	1	159	1891	10975
P00202501	P02	10378	124	1741	4	0	0	78	2725	15050
P00202501	P03	14938	174	1157	2	0	0	0	3963	20234
P00202501	P04	18501	194	1453	14	0	1	0	5632	25795
P00202501	P05	9825	45	371	0	0	1	1	3291	13534
P00202501	P05.1	1277	67	578	1	0	0	0	141	2064
P00202501	P05.2	960	40	145	0	0	0	0	131	1276
P00202501	P05.3	225	10	61	0	0	0	0	28	324
P00202501	P05.4	786	34	203	0	0	0	0	131	1154
P00202501	P05.5	307	5	29	0	0	0	0	82	423
P00202501	P05.6	2277	62	145	4	0	0	0	382	2870
P00202501	P06	22131	268	1927	4	0	0	1	7404	31735
P00202501	P07	9381	112	918	0	0	0	0	2270	12681
P00202501	P08	6320	28	188	0	0	0	4	2685	9225
P00202501	P08.1	1088	28	450	0	0	0	0	108	1674
P00202501	P08.2	1070	42	234	1	0	0	0	189	1536
P00202501	P08.3	4328	100	316	0	0	0	0	1351	6095
P00202501	P09	4311	23	153	1	0	0	234	1336	6058
P00202501	P09.1	2186	75	267	0	0	0	0	252	2780
P00202501	P09.2	3589	90	193	0	0	0	0	926	4798
P00202501	P10	14952	89	457	0	0	0	13	5207	20718
P00202501	P10.1	3488	221	752	0	0	0	0	436	4897
P00202501	P10.2	1033	45	131	0	0	0	0	190	1399
P00202501	P10.3	1614	116	286	0	0	0	0	307	2323
P00202501	P10.4	1440	73	213	0	0	0	0	243	1969
P00202501	P18	661	1	10	0	0	0	12	196	880
P00202501	P18.1	2831	48	177	0	0	0	68	677	3801
P00202501	P18.2	250	12	13	0	0	0	0	5	280
P00202501	P18.3	62	1	4	0	0	0	0	3	70
